No errors
Max results hit (1000): not all possible results returned; 
96 ms
data source=metars
1000 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KGAG 270053Z AUTO 16011KT 7SM CLR 16/07 A3018 RMK AO2 SLP216 T01610067,KGAG,2019-03-27T00:53:00Z,36.3,-99.77,16.1,6.7,160,11,,7.0,30.180119,1021.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,668.0
KBVO 270053Z 17004KT 10SM CLR 13/05 A3028 RMK AO2 SLP252 T01330050,KBVO,2019-03-27T00:53:00Z,36.77,-96.02,13.3,5.0,170,4,,10.0,30.280512,1025.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,210.0
KPMP 270053Z AUTO 00000KT 7SM VCTS FEW049 SCT060 22/19 A2997 RMK AO2 LTG DSNT E-SW RAE15 TSE03 SLP148 P0000 T02170194,KPMP,2019-03-27T00:53:00Z,26.25,-80.12,21.7,19.4,0,0,,7.0,29.970472,1014.8,,TRUE,TRUE,,,,,,VCTS,FEW,4900,SCT,6000,,,,,VFR,,,,,,0.005,,,,,,METAR,6.0
KPMD 270053Z 27013KT 10SM CLR 19/M02 A2996 RMK AO2 SLP137 T01941022,KPMD,2019-03-27T00:53:00Z,34.63,-118.08,19.4,-2.2,270,13,,10.0,29.958662,1013.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,780.0
KPKD 270053Z AUTO 17007KT 10SM OVC020 03/M01 A3008 RMK AO2 SLP209 T00331011,KPKD,2019-03-27T00:53:00Z,46.9,-95.07,3.3,-1.1,170,7,,10.0,30.079725,1020.9,,TRUE,TRUE,,,,,,,OVC,2000,,,,,,,MVFR,,,,,,,,,,,,METAR,442.0
KPKB 270053Z 03004KT 10SM CLR 06/M12 A3037 RMK AO2 SLP290 T00611122,KPKB,2019-03-27T00:53:00Z,39.35,-81.42,6.1,-12.2,30,4,,10.0,30.369095,1029.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,262.0
KPIR 270053Z AUTO 14011KT 10SM CLR 09/05 A2987 RMK AO2 SLP124 T00890050,KPIR,2019-03-27T00:53:00Z,44.38,-100.28,8.9,5.0,140,11,,10.0,29.870079,1012.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,526.0
KPIL 270053Z AUTO 09010KT 8SM FEW012 BKN100 OVC120 21/18 A3020 RMK AO2 SLP224 T02110183,KPIL,2019-03-27T00:53:00Z,26.17,-97.33,21.1,18.3,90,10,,8.0,30.200787,1022.4,,TRUE,TRUE,,,,,,,FEW,1200,BKN,10000,OVC,12000,,,VFR,,,,,,,,,,,,METAR,5.0
KPIH 270053Z 00000KT 10SM CLR 14/M01 A2996 RMK AO2 SLP142 T01441006,KPIH,2019-03-27T00:53:00Z,42.92,-112.57,14.4,-0.6,0,0,,10.0,29.958662,1014.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1359.0
KPIE 270053Z 30006KT 10SM CLR 19/16 A3003 RMK AO2 SLP168 T01890156,KPIE,2019-03-27T00:53:00Z,27.92,-82.68,18.9,15.6,300,6,,10.0,30.029528,1016.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,4.0
KPHD 270053Z AUTO 00000KT 10SM CLR 02/M07 A3037 RMK AO2 SLP295 T00221072,KPHD,2019-03-27T00:53:00Z,40.47,-81.42,2.2,-7.2,0,0,,10.0,30.369095,1029.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,272.0
KPGD 270053Z AUTO 30008KT 10SM CLR 22/16 A3003 RMK AO2 SLP169 T02170161,KPGD,2019-03-27T00:53:00Z,26.92,-82.0,21.7,16.1,300,8,,10.0,30.029528,1016.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPGA 270053Z AUTO 10004KT 10SM CLR 19/M04 A2999 RMK AO2 SLP120 T01941039 TSNO,KPGA,2019-03-27T00:53:00Z,36.92,-111.45,19.4,-3.9,100,4,,10.0,29.991142,1012.0,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1307.0
KPEO 270053Z AUTO 00000KT 10SM CLR M02/M14 A3041 RMK AO2 SLP310 T10171139,KPEO,2019-03-27T00:53:00Z,42.65,-77.05,-1.7,-13.9,0,0,,10.0,30.410433,1031.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,256.0
KPDX 270053Z 29007KT 10SM FEW045 BKN250 14/02 A2996 RMK AO2 SLP145 T01440022,KPDX,2019-03-27T00:53:00Z,45.6,-122.62,14.4,2.2,290,7,,10.0,29.958662,1014.5,,,TRUE,,,,,,,FEW,4500,BKN,25000,,,,,VFR,,,,,,,,,,,,METAR,7.0
KPDT 270053Z 31004KT 10SM CLR 12/01 A2997 RMK AO2 SLP147 T01220011,KPDT,2019-03-27T00:53:00Z,45.7,-118.83,12.2,1.1,310,4,,10.0,29.970472,1014.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,462.0
KPDK 270053Z 35011KT 9SM FEW022 OVC031 12/09 A3016 RMK AO2 SLP215 T01170094,KPDK,2019-03-27T00:53:00Z,33.88,-84.3,11.7,9.4,350,11,,9.0,30.159449,1021.5,,,TRUE,,,,,,,FEW,2200,OVC,3100,,,,,VFR,,,,,,,,,,,,METAR,302.0
KPBI 270053Z 12005KT 10SM SCT045 SCT100 SCT250 23/16 A2997 RMK AO2 SLP149 T02280161 $,KPBI,2019-03-27T00:53:00Z,26.68,-80.1,22.8,16.1,120,5,,10.0,29.970472,1014.9,,,TRUE,TRUE,,,,,,SCT,4500,SCT,10000,SCT,25000,,,VFR,,,,,,,,,,,,METAR,6.0
KPBG 270053Z AUTO 00000KT 10SM CLR M01/M17 A3038 RMK AO2 SLP292 T10061167,KPBG,2019-03-27T00:53:00Z,44.65,-73.47,-0.6,-16.7,0,0,,10.0,30.380905,1029.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,72.0
KPBF 270053Z AUTO 07005KT 10SM CLR 12/06 A3030 RMK AO2 SLP260 T01170056,KPBF,2019-03-27T00:53:00Z,34.18,-91.93,11.7,5.6,70,5,,10.0,30.301182,1026.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,62.0
KPAH 270053Z 01007KT 10SM CLR 07/M05 A3035 RMK AO2 SLP278 T00671050,KPAH,2019-03-27T00:53:00Z,37.07,-88.77,6.7,-5.0,10,7,,10.0,30.351377,1027.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,119.0
KPAE 270053Z 29006KT 10SM CLR 12/01 A3003 RMK AO2 SLP172 T01220011,KPAE,2019-03-27T00:53:00Z,47.92,-122.28,12.2,1.1,290,6,,10.0,30.029528,1017.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,180.0
KOXB 270053Z AUTO 05005KT 10SM CLR 04/M04 A3034 RMK AO2 SLP275 T00391039,KOXB,2019-03-27T00:53:00Z,38.32,-75.12,3.9,-3.9,50,5,,10.0,30.339567,1027.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KLAX 270053Z 27012KT 10SM FEW150 FEW200 SCT250 16/11 A2996 RMK AO2 SLP144 T01610106,KLAX,2019-03-27T00:53:00Z,33.93,-118.38,16.1,10.6,270,12,,10.0,29.958662,1014.4,,,TRUE,,,,,,,FEW,15000,FEW,20000,SCT,25000,,,VFR,,,,,,,,,,,,METAR,46.0
KLAW 270053Z AUTO 15005KT 10SM CLR 17/06 A3024 RMK AO2 SLP239 T01720061,KLAW,2019-03-27T00:53:00Z,34.55,-98.42,17.2,6.1,150,5,,10.0,30.239174,1023.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,337.0
KLAR 270053Z AUTO 20011KT 10SM CLR 09/M05 A3006 RMK AO2 SLP147 T00941050,KLAR,2019-03-27T00:53:00Z,41.32,-105.67,9.4,-5.0,200,11,,10.0,30.059055,1014.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2216.0
KLAN 270053Z 00000KT 10SM CLR 02/M08 A3040 RMK AO2 SLP305 T00221083,KLAN,2019-03-27T00:53:00Z,42.78,-84.58,2.2,-8.3,0,0,,10.0,30.398623,1030.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,264.0
KLAA 270053Z AUTO 13014KT 10SM CLR 19/06 A2997 RMK AO2 SLP126 T01940061,KLAA,2019-03-27T00:53:00Z,38.07,-102.68,19.4,6.1,130,14,,10.0,29.970472,1012.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1119.0
KJLN 270053Z 06003KT 10SM CLR 14/03 A3029 RMK AO2 SLP259 T01390033,KJLN,2019-03-27T00:53:00Z,37.15,-94.5,13.9,3.3,60,3,,10.0,30.28937,1025.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,299.0
KJKL 270053Z AUTO 03005KT 10SM CLR 06/M10 A3029 RMK AO2 SLP265 T00611100,KJKL,2019-03-27T00:53:00Z,37.6,-83.32,6.1,-10.0,30,5,,10.0,30.28937,1026.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,416.0
KJER 270053Z AUTO 32005KT 10SM CLR 15/M02 A2993 RMK AO2 SLP129 T01501017,KJER,2019-03-27T00:53:00Z,42.72,-114.45,15.0,-1.7,320,5,,10.0,29.929134,1012.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1222.0
KJEF 270053Z 07004KT 10SM CLR 12/M06 A3032 RMK AO2 SLP261 T01221061,KJEF,2019-03-27T00:53:00Z,38.6,-92.15,12.2,-6.1,70,4,,10.0,30.318897,1026.1,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,168.0
KJBR 270053Z AUTO 05006KT 10SM CLR 09/02 A3032 RMK AO2 SLP268 T00890022,KJBR,2019-03-27T00:53:00Z,35.83,-90.65,8.9,2.2,50,6,,10.0,30.318897,1026.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,79.0
KIXD 270053Z 13006KT 10SM CLR 13/04 A3026 RMK AO2 SLP250 T01330044,KIXD,2019-03-27T00:53:00Z,38.82,-94.88,13.3,4.4,130,6,,10.0,30.259842,1025.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,342.0
KNUI 270053Z AUTO 04006KT 10SM CLR 06/M07 A3034 RMK AO2 SLP272 T00611067 $,KNUI,2019-03-27T00:53:00Z,38.15,-76.43,6.1,-6.7,40,6,,10.0,30.339567,1027.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
KUNO 270053Z AUTO 04003KT 10SM CLR 12/M01 A3032 RMK AO2 SLP267 T01171006,KUNO,2019-03-27T00:53:00Z,36.88,-91.9,11.7,-0.6,40,3,,10.0,30.318897,1026.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,372.0
KFOZ 270053Z AUTO 19005KT 10SM SCT033 OVC046 03/M03 A3013 RMK AO2,KFOZ,2019-03-27T00:53:00Z,47.77,-93.65,3.0,-3.0,190,5,,10.0,30.129921,,,TRUE,TRUE,,,,,,,SCT,3300,OVC,4600,,,,,VFR,,,,,,,,,,,,METAR,411.0
KMWT 270053Z AUTO 00000KT 10SM CLR 14/06 A3027 RMK AO2 SLP253 T01390061 $,KMWT,2019-03-27T00:53:00Z,34.55,-93.58,13.9,6.1,0,0,,10.0,30.268702,1025.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,214.0
KSDB 270053Z AUTO 17015G21KT 10SM CLR 13/M06 A3002 RMK AO2 PK WND 18026/0032 SLP136 T01281056 $,KSDB,2019-03-27T00:53:00Z,34.75,-118.72,12.8,-5.6,170,15,21,10.0,30.02067,1013.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1377.0
KPRB 270053Z AUTO 21009KT 10SM CLR 20/10 A2993 RMK AO2 SLP133 T02000100 $,KPRB,2019-03-27T00:53:00Z,35.67,-120.63,20.0,10.0,210,9,,10.0,29.929134,1013.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,245.0
KPQL 270053Z AUTO 36008KT 6SM HZ BKN049 14/07 A3019 RMK AO2 SLP225 T01390072,KPQL,2019-03-27T00:53:00Z,30.47,-88.53,13.9,7.2,360,8,,6.0,30.188976,1022.5,,TRUE,TRUE,,,,,,HZ,BKN,4900,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
KPOU 270053Z 00000KT 10SM CLR 02/M16 A3034 RMK AO2 SLP272 T00221156,KPOU,2019-03-27T00:53:00Z,41.63,-73.88,2.2,-15.6,0,0,,10.0,30.339567,1027.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,46.0
KPOF 270053Z AUTO 07007KT 10SM CLR 10/M02 A3033 RMK AO2 SLP274 T01001017,KPOF,2019-03-27T00:53:00Z,36.77,-90.32,10.0,-1.7,70,7,,10.0,30.33071,1027.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,99.0
KPNS 270053Z 31005KT 10SM FEW045 12/07 A3016 RMK AO2 SLP215 T01220072,KPNS,2019-03-27T00:53:00Z,30.48,-87.18,12.2,7.2,310,5,,10.0,30.159449,1021.5,,,TRUE,,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,38.0
KPNC 270053Z AUTO 17006KT 10SM CLR 17/04 A3024 RMK AO2 SLP239 T01670044,KPNC,2019-03-27T00:53:00Z,36.73,-97.1,16.7,4.4,170,6,,10.0,30.239174,1023.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,308.0
KPSC 270053Z 31003KT 10SM CLR 16/M04 A2999 RMK AO2 SLP156 T01561044,KPSC,2019-03-27T00:53:00Z,46.27,-119.12,15.6,-4.4,310,3,,10.0,29.991142,1015.6,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,121.0
KPRC 270053Z 22008KT 10SM CLR 19/M07 A3007 RMK AO2 SLP138 T01891072,KPRC,2019-03-27T00:53:00Z,34.65,-112.42,18.9,-7.2,220,8,,10.0,30.070866,1013.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1524.0
KFPR 270053Z 05003KT 10SM FEW024 FEW065 22/17 A2999 RMK AO2 SLP154 T02170172,KFPR,2019-03-27T00:53:00Z,27.5,-80.38,21.7,17.2,50,3,,10.0,29.991142,1015.4,,,TRUE,,,,,,,FEW,2400,FEW,6500,,,,,VFR,,,,,,,,,,,,METAR,13.0
KFRG 270053Z 02011KT 10SM CLR 04/M14 A3032 RMK AO2 SLP269 T00441144,KFRG,2019-03-27T00:53:00Z,40.73,-73.42,4.4,-14.4,20,11,,10.0,30.318897,1026.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,21.0
KFSM 270053Z 27005KT 10SM CLR 16/06 A3027 RMK AO2 SLP252 T01560056,KFSM,2019-03-27T00:53:00Z,35.33,-94.37,15.6,5.6,270,5,,10.0,30.268702,1025.2,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,140.0
KFST 270053Z AUTO 14018G27KT 10SM CLR 21/12 A3014 RMK AO2 PK WND 14030/0030 SLP173 T02060117,KFST,2019-03-27T00:53:00Z,30.92,-102.92,20.6,11.7,140,18,27,10.0,30.138779,1017.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,918.0
KGGW 270053Z AUTO 02007KT 10SM CLR 11/06 A2976 RMK AO2 SLP091 T01110056,KGGW,2019-03-27T00:53:00Z,48.22,-106.62,11.1,5.6,20,7,,10.0,29.760826,1009.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,694.0
KFUL 270053Z COR 21005KT 10SM CLR 21/05 A2993 RMK AO2 SLP135 T02060050,KFUL,2019-03-27T00:53:00Z,33.87,-117.98,20.6,5.0,210,5,,10.0,29.929134,1013.5,TRUE,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
KFTY 270053Z 31004KT 10SM OVC040 12/11 A3016 RMK AO2 RAE48 SLP210 P0013 T01220106,KFTY,2019-03-27T00:53:00Z,33.78,-84.52,12.2,10.6,310,4,,10.0,30.159449,1021.0,,,TRUE,,,,,,,OVC,4000,,,,,,,VFR,,,,,,0.13,,,,,,METAR,263.0
KFTW 270053Z 10007KT 10SM CLR 18/05 A3025 RMK AO2 SLP240 T01780050,KFTW,2019-03-27T00:53:00Z,32.83,-97.37,17.8,5.0,100,7,,10.0,30.250984,1024.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,214.0
KFWN 270053Z AUTO 00000KT 10SM CLR 01/M14 A3034 RMK AO2 SLP280 T00111144,KFWN,2019-03-27T00:53:00Z,41.2,-74.63,1.1,-14.4,0,0,,10.0,30.339567,1028.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,133.0
KFXE 270053Z 09003KT 10SM VCTS FEW075 FEW100 22/19 A2996 RMK AO2 LTG DSNT E-SW RAE38 TSE09 SLP149 P0001 T02170189,KFXE,2019-03-27T00:53:00Z,26.2,-80.18,21.7,18.9,90,3,,10.0,29.958662,1014.9,,,TRUE,,,,,,VCTS,FEW,7500,FEW,10000,,,,,VFR,,,,,,0.01,,,,,,METAR,6.0
KFYV 270053Z 00000KT 10SM CLR 10/04 A3029 RMK AO2 SLP260 T01000039,KFYV,2019-03-27T00:53:00Z,36.02,-94.17,10.0,3.9,0,0,,10.0,30.28937,1026.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,379.0
KGCC 270053Z AUTO 00000KT 10SM CLR 09/02 A2986 RMK AO2 SLP112 T00940017,KGCC,2019-03-27T00:53:00Z,44.33,-105.55,9.4,1.7,0,0,,10.0,29.861221,1011.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1320.0
KGEG 270053Z 26006KT 10SM FEW060 BKN200 11/M04 A2999 RMK AO2 SLP161 T01061039,KGEG,2019-03-27T00:53:00Z,47.62,-117.53,10.6,-3.9,260,6,,10.0,29.991142,1016.1,,,TRUE,,,,,,,FEW,6000,BKN,20000,,,,,VFR,,,,,,,,,,,,METAR,735.0
KGEY 270053Z AUTO 15007KT 10SM CLR 18/M06 A2981 RMK AO2 SLP094 T01781061,KGEY,2019-03-27T00:53:00Z,44.52,-108.08,17.8,-6.1,150,7,,10.0,29.811024,1009.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1191.0
KGEZ 270053Z AUTO 05006KT 10SM CLR 04/M04 A3036 RMK AO2 SLP290 T00391044,KGEZ,2019-03-27T00:53:00Z,39.58,-85.8,3.9,-4.4,50,6,,10.0,30.360237,1029.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,245.0
KGFK 270053Z 18014KT 10SM OVC009 01/M01 A3000 RMK AO2 SLP171 T00111011,KGFK,2019-03-27T00:53:00Z,47.95,-97.18,1.1,-1.1,180,14,,10.0,30.0,1017.1,,,TRUE,,,,,,,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,258.0
KGGG 270053Z 06005KT 10SM CLR 17/07 A3026 RMK AO2 SLP247 T01670067,KGGG,2019-03-27T00:53:00Z,32.38,-94.72,16.7,6.7,60,5,,10.0,30.259842,1024.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,107.0
KCDC 270053Z AUTO 21013KT 10SM CLR 13/M07 A3001 RMK AO2 SLP139 T01331072,KCDC,2019-03-27T00:53:00Z,37.7,-113.1,13.3,-7.2,210,13,,10.0,30.008858,1013.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1714.0
PHKO 270053Z 21011KT 10SM FEW065 27/17 A2994 RMK AO2 SLP139 T02720172,PHKO,2019-03-27T00:53:00Z,19.73,-156.05,27.2,17.2,210,11,,10.0,29.940945,1013.9,,,TRUE,,,,,,,FEW,6500,,,,,,,VFR,,,,,,,,,,,,METAR,27.0
PHTO 270053Z 04008KT 10SM CLR 26/16 A2999 RMK AO2 SLP153 T02560161,PHTO,2019-03-27T00:53:00Z,19.72,-155.05,25.6,16.1,40,8,,10.0,29.991142,1015.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12.0
KUTS 270053Z AUTO 00000KT 10SM CLR 19/10 A3024 RMK AO2 SLP236 T01890100,KUTS,2019-03-27T00:53:00Z,30.75,-95.58,18.9,10.0,0,0,,10.0,30.239174,1023.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,104.0
PHLI 270053Z 12009KT 10SM FEW023 BKN050 OVC060 24/19 A3000 RMK AO2 SLP156 T02440189,PHLI,2019-03-27T00:53:00Z,21.97,-159.33,24.4,18.9,120,9,,10.0,30.0,1015.6,,,TRUE,,,,,,,FEW,2300,BKN,5000,OVC,6000,,,VFR,,,,,,,,,,,,METAR,45.0
KSAF 270053Z 24004KT 10SM CLR 17/M06 A3015 RMK AO2 SLP160 T01721061,KSAF,2019-03-27T00:53:00Z,35.62,-106.1,17.2,-6.1,240,4,,10.0,30.15059,1016.0,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1930.0
KSBA 270053Z 27009KT 10SM CLR 16/13 A2997 RMK AO2 SLP148 T01560128,KSBA,2019-03-27T00:53:00Z,34.43,-119.85,15.6,12.8,270,9,,10.0,29.970472,1014.8,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KSAC 270053Z 16004KT 10SM FEW041 SCT090 BKN110 18/09 A2994 RMK AO2 SLP138 T01830094,KSAC,2019-03-27T00:53:00Z,38.5,-121.5,18.3,9.4,160,4,,10.0,29.940945,1013.8,,,TRUE,,,,,,,FEW,4100,SCT,9000,BKN,11000,,,VFR,,,,,,,,,,,,METAR,11.0
KSEG 270053Z AUTO 02005KT 10SM CLR 01/M08 A3036 RMK AO2 SLP286 T00061078,KSEG,2019-03-27T00:53:00Z,40.82,-76.87,0.6,-7.8,20,5,,10.0,30.360237,1028.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,134.0
KSFB 270053Z 03006KT 10SM CLR 18/15 A3003 RMK AO2 SLP167 T01780150,KSFB,2019-03-27T00:53:00Z,28.77,-81.22,17.8,15.0,30,6,,10.0,30.029528,1016.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,17.0
KSDM 270053Z 30004KT 10SM CLR 16/11 A2996 RMK AO2 SLP143 T01610111,KSDM,2019-03-27T00:53:00Z,32.58,-117.0,16.1,11.1,300,4,,10.0,29.958662,1014.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,159.0
KSDL 270053Z 25004KT 10SM CLR 28/M03 A2990 RMK AO2 SLP107 T02831033,KSDL,2019-03-27T00:53:00Z,33.62,-111.92,28.3,-3.3,250,4,,10.0,29.899607,1010.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,447.0
KSHR 270053Z AUTO 13006KT 10SM CLR 16/M08 A2983 RMK AO2 SLP105 T01611083,KSHR,2019-03-27T00:53:00Z,44.77,-106.97,16.1,-8.3,130,6,,10.0,29.828741,1010.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1202.0
KSHN 270053Z AUTO 36006KT 10SM CLR 14/01 A2999 RMK AO2 SLP158 T01440011,KSHN,2019-03-27T00:53:00Z,47.23,-123.13,14.4,1.1,360,6,,10.0,29.991142,1015.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,82.0
KSEA 270053Z 29005KT 10SM FEW030 SCT250 14/00 A3002 RMK AO2 SLP172 T01390000,KSEA,2019-03-27T00:53:00Z,47.45,-122.32,13.9,0.0,290,5,,10.0,30.02067,1017.2,,,TRUE,,,,,,,FEW,3000,SCT,25000,,,,,VFR,,,,,,,,,,,,METAR,136.0
KSGR 270053Z 35006KT 10SM CLR 21/09 A3020 RMK AO2 SLP229 T02110094,KSGR,2019-03-27T00:53:00Z,29.62,-95.65,21.1,9.4,350,6,,10.0,30.200787,1022.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
KSJC 270053Z 20003KT 10SM FEW032 SCT050 BKN075 19/07 A2992 RMK AO2 SLP129 T01890072,KSJC,2019-03-27T00:53:00Z,37.37,-121.92,18.9,7.2,200,3,,10.0,29.920275,1012.9,,,TRUE,,,,,,,FEW,3200,SCT,5000,BKN,7500,,,VFR,,,,,,,,,,,,METAR,24.0
KSIY 270053Z AUTO 18016G23KT 10SM CLR 12/01 A2990 RMK AO2 SLP139 T01170006,KSIY,2019-03-27T00:53:00Z,41.77,-122.47,11.7,0.6,180,16,23,10.0,29.899607,1013.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,807.0
KSMQ 270053Z AUTO 35004KT 10SM CLR 05/M18 A3033 RMK AO2 SLP271 T00501183,KSMQ,2019-03-27T00:53:00Z,40.62,-74.67,5.0,-18.3,350,4,,10.0,30.33071,1027.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,30.0
KSLN 270053Z 17011KT 10SM CLR 14/07 A3019 RMK AO2 SLP224 T01440067,KSLN,2019-03-27T00:53:00Z,38.78,-97.65,14.4,6.7,170,11,,10.0,30.188976,1022.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,385.0
KSNA 270053Z 22006KT 10SM FEW180 FEW250 19/07 A2995 RMK AO2 SLP142 T01890072,KSNA,2019-03-27T00:53:00Z,33.67,-117.87,18.9,7.2,220,6,,10.0,29.949802,1014.2,,,TRUE,,,,,,,FEW,18000,FEW,25000,,,,,VFR,,,,,,,,,,,,METAR,16.0
